request_id,effect_logit,effect_OR
NCT02985398,0.35894243277366705,1.4318143736169944
NCT00766090,0.3614529267169284,1.4354134507702425
NCT00902382,0.3661205267596226,1.4421290473212802
NCT01671007,0.3687538859730338,1.4459316958072037
NCT02532179,0.3687538859730338,1.4459316958072037
NCT00449644,0.3728433315758291,1.4518568618872614
NCT00197054,0.37416603231804535,1.4537785046350502
NCT00731250,0.3747698212107453,1.454656544997429
NCT04278586,0.3747698212107453,1.454656544997429
NCT00253175,0.3753456309666226,1.4554943916244707
NCT00341705,0.37773362621321493,1.4589742586123569
NCT02000804,0.3782829776181918,1.4597759683611768
NCT02446613,0.38215541948622817,1.465439825339621
NCT01827839,0.38763127089903343,1.4734863668040603
NCT01657526,0.38763127089903343,1.4734863668040603
NCT01466361,0.3917179424778067,1.4795203427021677
NCT03277105,0.3925125311926707,1.480696420056909
NCT00700310,0.3943232849314762,1.4833800255766703
NCT00060905,0.39546075714776596,1.4850682891363802
NCT01453855,0.4045941922894005,1.4986941949775165
NCT00073164,0.41248035268284533,1.5105598635673991
NCT01709110,0.4129166148713657,1.5112190074887006
NCT00266617,0.4202376425376655,1.5223232814039547
NCT01644734,0.42102307761047253,1.5235194371911809
NCT03308942,0.4215281306867531,1.5242890897110337
NCT00036439,0.4228800382646493,1.5263511812468396
NCT01254188,0.4228800382646493,1.5263511812468396
NCT00071695,0.42696509600566573,1.5325991669577936
NCT01085812,0.42696509600566573,1.5325991669577936
NCT01827631,0.42727766789065186,1.533078289244515
NCT00120289,0.4287359394994804,1.5353155646689738
NCT01123083,0.431317305576356,1.5392838958390767
NCT00478647,0.4327242948651576,1.541451176105475
NCT00334334,0.43679904894207455,1.547745024804114
NCT01139580,0.43679904894207455,1.547745024804114
NCT03984812,0.43792406483859786,1.5494872423882675
NCT00363142,0.44239951200621463,1.5564374316801581
NCT00882284,0.44286025405455326,1.557154713078703
NCT04322682,0.44619599864489035,1.5623576565098636
NCT04353206,0.4470368747850504,1.563671958290681
NCT00169546,0.4516530048773183,1.5709067570108415
NCT00085943,0.4516530048773183,1.5709067570108415
NCT00237302,0.45166098910531477,1.5709192995386219
NCT00933335,0.4520946878228125,1.5716007529861857
NCT01776840,0.45272872777694506,1.5725975266192858
NCT00711126,0.4582768211442671,1.5813466926787048
NCT00527423,0.466460981537824,1.5943417921036664
NCT00796445,0.4728956211006815,1.604633884316094
NCT01960179,0.4736783501891237,1.6058903696132936
NCT00647920,0.47502464809196737,1.6080538324560685
NCT02972905,0.47915045507873216,1.6147020574089284
NCT02820844,0.47986903495758887,1.6158627667989922
NCT01024920,0.4860524195808962,1.6258852221994997
NCT02585674,0.49166109518337175,1.6350299057873436
NCT02928406,0.4934901484729327,1.6380231992271717
NCT00088465,0.5016797904452063,1.651493104335514
NCT00107562,0.5016797904452063,1.651493104335514
NCT00408421,0.5035729307741892,1.6546225738621905
NCT00243087,0.506513853126006,1.6594958528285768
NCT00710021,0.5144159422286693,1.6726612856272849
NCT00356174,0.515163231729805,1.6739117150031717
NCT04354480,0.5171723726954214,1.677278220362074
NCT01349049,0.5200155975017977,1.6820538853327809
NCT01998633,0.5200155975017977,1.6820538853327809
NCT00373256,0.5220127732396987,1.685416599390133
NCT01156246,0.5220127732396987,1.685416599390133
NCT04366349,0.5220127732396987,1.685416599390133
NCT01255787,0.5220127732396987,1.685416599390133
NCT02283268,0.5221009133630937,1.6855651587640998
NCT00752427,0.5225036769013265,1.6862441796846206
NCT00695955,0.5254200872422756,1.6911691377561946
NCT00522379,0.5416903802326525,1.7189100192921984
NCT00860288,0.5427838247674885,1.7207905800157215
NCT03379675,0.5536843242725467,1.7396506622929797
NCT02171741,0.55475526435736,1.7415147218907137
NCT00965081,0.5629731380521316,1.7558852365759936
NCT04504812,0.5659866574400467,1.761184611653706
NCT01849692,0.5680646695607862,1.7648481797747475
NCT01169259,0.568564147954535,1.765729903491434
NCT01084096,0.568564147954535,1.765729903491434
NCT01263587,0.5707172932319142,1.769535872425899
NCT00689104,0.5710059259663445,1.7700466921195257
NCT00310388,0.5717493718609907,1.7713631153502039
NCT02045836,0.5717493718609907,1.7713631153502039
NCT01148459,0.5717493718609907,1.7713631153502039
NCT01627340,0.5717493718609907,1.7713631153502039
NCT02045797,0.5725856813993414,1.7728451428499417
NCT02880956,0.5763152240649132,1.7794693894765412
NCT00383591,0.5844247318370495,1.7939586814274209
NCT01128634,0.5844247318370495,1.7939586814274209
NCT02554786,0.5959334039856802,1.814724025311394
NCT00144196,0.5960241435675472,1.814888700081802
NCT01051063,0.5981013129991817,1.8186624494129455
NCT03186209,0.5985863057052211,1.819544701361245
NCT04184622,0.6031965020472336,1.8279525256564038
NCT02172300,0.6031965020472336,1.8279525256564038
NCT03447314,0.6037565200291445,1.82897649863573
NCT00074477,0.6078721087849576,1.8365193246864617
NCT01031160,0.6132884696188051,1.8464935636815383
NCT01183689,0.6165892559784949,1.8525985144760653
NCT04079790,0.6262842577662113,1.8706468081378493
NCT03616912,0.6287951374537608,1.8753496789115542
NCT01571453,0.6312468839842246,1.8799532020101197
NCT00805454,0.6355935787197152,1.888142570143954
NCT00454987,0.6386452427320961,1.893913347634065
NCT01702480,0.6428388660294786,1.9018723837071976
NCT01433406,0.6432322822239124,1.9026207583043848
NCT00603304,0.6458281540818994,1.90756613399102
NCT01545232,0.651780759242389,1.9189549850420669
NCT02275052,0.6586456883610428,1.9321737961832137
NCT00279318,0.6669571614873662,1.9482999298956116
NCT02326272,0.6674612285879233,1.9492822513494539
NCT02573870,0.6676492695939833,1.9496488308099977
NCT00091650,0.6711450662419114,1.9564763334848523
NCT03899259,0.6717876530328624,1.957733943352028
NCT05025787,0.6766172346333281,1.9672118479176408
NCT01245062,0.6785405226349979,1.9709990035896132
NCT04426695,0.690808750482681,1.9953286038408107
NCT00626392,0.690808750482681,1.9953286038408107
NCT01429311,0.6939938860776896,2.0016941281481024
NCT01446237,0.6962775220127843,2.006270492176074
NCT01147718,0.7008089025879738,2.015382296247522
NCT00551317,0.7053213827761794,2.0244972189181207
NCT00420316,0.7053917085336376,2.0246395982249212
NCT01669096,0.7112580910397038,2.036551815192978
NCT00613574,0.722357910105561,2.0592830950211494
NCT00210860,0.7253949053836879,2.065546634412604
NCT00797420,0.7257538384760677,2.0662881605247176
NCT00434850,0.7293086016250275,2.0736463961769225
NCT00175019,0.7372251240100067,2.0901276151854966
NCT00449670,0.7400773855762243,2.096097715947828
NCT01327846,0.747736995461197,2.1122146526588375
NCT00762411,0.747736995461197,2.1122146526588375
NCT02901951,0.747736995461197,2.1122146526588375
NCT00435461,0.752470306598291,2.1222361204504856
NCT00390689,0.754196444946224,2.1259025570794345
NCT00452699,0.7695174264687866,2.1587242591969558
NCT00102882,0.7919900823143728,2.2077857326072245
NCT00528567,0.7991083702225468,2.2235574543234047
NCT02433366,0.7991083702225468,2.2235574543234047
NCT00132743,0.8090860899590511,2.245854539472253
NCT01632007,0.8106489395394181,2.2493672164747465
NCT01856257,0.8106489395394181,2.2493672164747465
NCT01647542,0.8133861377926919,2.255532614599748
NCT00619866,0.8230809326832473,2.2775058817225644
NCT02718326,0.8235512117541662,2.2785771969614563
NCT00633074,0.8243182262582588,2.2803255691479176
NCT01192191,0.8283791992411597,2.2896047381514766
NCT00134563,0.8296551334380761,2.292527987674733
NCT01196988,0.8352854524327885,2.3054720569748435
NCT02513654,0.8451029071948973,2.3282173925638534
NCT04340466,0.8455436708068917,2.3292438122589174
NCT01049139,0.8457871658037667,2.3298110405295245
NCT00023595,0.8466254910776707,2.3317649989201374
NCT03835481,0.8556566808443778,2.352918990190853
NCT00883909,0.8584335395580511,2.3594617938076836
NCT01913405,0.8678958073627622,2.381893613751248
NCT00548171,0.8685278155368339,2.3833994657901827
NCT04516746,0.8693776531043356,2.3854258291124557
NCT03020537,0.8695812889668222,2.385911636820822
NCT00777179,0.8714750839967084,2.390434345610385
NCT03434379,0.8734854207763496,2.3952447573484164
NCT00067119,0.8735497304812985,2.3953987997852004
NCT01134393,0.8866671735899301,2.4270272962474433
NCT00678886,0.8874491982113001,2.4289260336827914
NCT04331899,0.8933410426173486,2.443279129529902
NCT00236587,0.8992158556351754,2.457675183223331
NCT02557399,0.901918111829577,2.4643254325028976
NCT02718898,0.905721996531943,2.4737172937712937
NCT01230827,0.9062313834688411,2.474977694034781
NCT00656994,0.9062313834688411,2.474977694034781
NCT00407979,0.9068100995405479,2.4764104179336215
NCT04401579,0.9073612418608515,2.477775648701054
NCT00937326,0.9095251377532739,2.4831431024607933
NCT04626076,0.9112792597704102,2.487502660929424
NCT01652729,0.9122451347397644,2.4899064381730773
NCT03987919,0.91513023265485,2.4971004347487606
NCT04889209,0.9194265835102285,2.5078519339057017
NCT00866996,0.9215791852967391,2.5132561549400654
NCT00321373,0.9240558621236387,2.5194883926527547
NCT02793622,0.9250786257053076,2.5220665518241128
NCT01323803,0.9268060423470024,2.5264269766080827
NCT02195349,0.9312879291493084,2.537775548842744
NCT01989754,0.9312879291493084,2.537775548842744
NCT01017146,0.9367585854894801,2.551696891459674
NCT00751881,0.9374284456349602,2.553406744127751
NCT02172521,0.9443034344913785,2.57102186955282
NCT00004578,0.9499688074235136,2.5856290056274314
NCT02751905,0.951461200722303,2.5894906618667966
NCT00468403,0.951461200722303,2.5894906618667966
NCT01355081,0.951461200722303,2.5894906618667966
NCT00632736,0.951461200722303,2.5894906618667966
NCT00363051,0.9608933641857238,2.6140307120237924
NCT02561806,0.9640865087622612,2.6223910307644127
NCT00798967,0.9647011811834469,2.6240034377088617
NCT00006400,0.9760832651572566,2.654040684134005
NCT04345692,0.9828541463481361,2.672071852846306
NCT04341441,0.9840431397343337,2.675250818116616
NCT00930553,0.9844085807240288,2.6762286430810502
NCT00195767,0.9970456950065173,2.7102630456768155
NCT02430532,0.997098992786447,2.7104075005297026
NCT01349036,0.9992858875169239,2.716341362410801
NCT02771093,1.0008283900194381,2.7205345589366585
NCT01752855,1.001172787935083,2.7214716667279184
NCT03283267,1.0238298332724844,2.7838360016186208
NCT02973087,1.0261036582628904,2.790173159551925
NCT00275210,1.0298749387888662,2.800715551917177
NCT00321464,1.0325588429261205,2.8082425002598748
NCT01458951,1.0335436633327888,2.811009477044971
NCT00435409,1.0375881215825713,2.822401509285115
NCT00310843,1.0417528539364913,2.8341805674532754
NCT04739410,1.041992151691428,2.834858861654055
NCT01379937,1.0438232283683297,2.8400544609165856
NCT01044862,1.0513229906617836,2.861434265789749
NCT02265705,1.0520629428818669,2.8635523739801276
NCT01059864,1.0540633208990082,2.869286294292013
NCT00097825,1.0559548919626691,2.8747188896699263
NCT00660179,1.057182760021595,2.878250833109463
NCT02741596,1.0598984713351036,2.8860779547509754
NCT03330106,1.0612272710032522,2.8899155232947344
NCT00808444,1.0652962567260225,2.901698504432829
NCT03527173,1.069454878209467,2.913790696169018
NCT02563067,1.069454878209467,2.913790696169018
NCT01658579,1.0702158516825246,2.916008857468758
NCT01931475,1.071847539836906,2.920770758491797
NCT00495157,1.0743920890415006,2.928212267029289
NCT00306384,1.0776301411247768,2.93770933856891
NCT01086449,1.0840667906172183,2.9566793299902048
NCT01235338,1.0869612239694368,2.965249638364622
NCT00534638,1.0936227387887862,2.9850686317424846
NCT02132767,1.0962429177577127,2.9929003014997857
NCT00686049,1.0966832854963564,2.9942185684773635
NCT00524576,1.0996977215082617,3.0032580664067146
NCT00620022,1.1022817086574999,3.011028481659152
NCT01433484,1.1051579146222605,3.019701286145304
NCT04400838,1.1120208801975118,3.0404966694973665
NCT01909466,1.1164250108623501,3.053916944746675
NCT00280397,1.1208922598867335,3.0675900701278946
NCT00004992,1.1252343570050851,3.0809388039080567
NCT00500955,1.1295122719505521,3.0941470297535876
NCT02219503,1.132864642287942,3.104537162531427
NCT00892775,1.1426052373842983,3.13492495934178
NCT00043914,1.1568599100839303,3.1799323089885285
NCT00299871,1.1574396402129745,3.181776346026639
NCT00319020,1.163614249815622,3.201483351727532
NCT00532155,1.189947375895338,3.286908232229
NCT00409617,1.2047941526616752,3.336072285782171
NCT04288895,1.20829836762389,3.34778310683461
NCT04340557,1.2103524702363597,3.3546668644121445
NCT00989287,1.2125928087014086,3.3621908786481725
NCT00558571,1.216882986990924,3.3766462628770504
NCT02570126,1.241152348491685,3.4595978309749333
NCT00814099,1.249594465796299,3.4889277909785448
NCT00071760,1.2576493882093336,3.517144322062493
NCT00723528,1.2906920853414094,3.6353016242971616
NCT00688662,1.2985091605159431,3.6638304109365283
NCT00377572,1.299704285178836,3.66821176263053
NCT01104701,1.3003853432695536,3.670710878854998
NCT01473602,1.3060443023263,3.6915421675410593
NCT02791191,1.312551586875634,3.7156424113801205
NCT00332566,1.3130551185414405,3.7175138261118126
NCT01323660,1.3304213696496756,3.78263694021019
NCT02660736,1.3344879645317236,3.798050711772463
NCT03888755,1.3363644633812755,3.8051844406873925
NCT06110754,1.3417486386421495,3.8257274746361922
NCT04562090,1.345073187409779,3.838467457810776
NCT00630825,1.371772049654994,3.9423305147793823
NCT01456130,1.380177455841989,3.9756070595995516
NCT00014911,1.3832450749594156,3.987821432762872
NCT00831415,1.393513387696695,4.0289805862598485
NCT03524092,1.394436164851084,4.032700153402177
NCT01808261,1.402075756368963,4.063626316502159
NCT00247390,1.4061409016682538,4.0801791700028485
NCT00727506,1.406996993523901,4.083673673754546
NCT00216528,1.4305589397403444,4.181035485827487
NCT02262689,1.4579400600825416,4.297098640011921
NCT00367835,1.466811794476018,4.335390966324864
NCT01525602,1.4760328642550997,4.375552791869515
NCT02528357,1.5086984259019427,4.520842751456772
NCT03642067,1.5239761773695624,4.590441364852731
NCT00077974,1.5345274415462677,4.639132750487301
NCT01435187,1.5576642021665508,4.747718572630852
NCT01702493,1.5691292456493136,4.802464605651347
NCT00502775,1.5757370315412649,4.834303339439775
NCT00699699,1.5811502852376107,4.860543608400518
NCT00579982,1.5916152990332968,4.91167635008475
NCT00606684,1.593094851402485,4.918948811132026
NCT00903617,1.60998919095639,5.002757152521105
NCT02113813,1.6140555321867165,5.0231414869373285
NCT00493818,1.6174550631727926,5.040246870737107
NCT03570749,1.6443659526666703,5.177725942637474
NCT00650091,1.6494433879711046,5.204082366029496
NCT00370097,1.661505005553621,5.267232095744443
NCT00456625,1.6812727963797311,5.372389579310602
NCT00708214,1.6873535012122038,5.405157018184867
NCT02124798,1.6967833367612093,5.4563678352954765
NCT01178333,1.7034692600896635,5.4929709186473685
NCT00283686,1.7232794804688443,5.602872879937622
NCT01087762,1.742224229365262,5.710029724609197
NCT01009827,1.7445741776389507,5.723463777585865
NCT01458067,1.7513975330201634,5.762650545535217
NCT00891865,1.8006880422393865,6.053811309688309
NCT00440947,1.8120714554882105,6.123118070900799
NCT01243671,1.812619725219286,6.1264761116708115
NCT01190176,1.8133377686184486,6.130876767144655
NCT00621322,1.8273289933738672,6.2172581233031625
NCT00544271,1.836587329680586,6.275086875860065
NCT00391274,1.8469339815529153,6.3403500607418515
NCT01165203,1.8644367234369448,6.452300432593027
NCT02834390,1.8675770518042325,6.472594623209135
NCT02149108,1.8832116466754925,6.574586239141102
NCT01021293,1.901153826397055,6.693613256003862
NCT00309634,1.9571433643524774,7.079075813384213
NCT02564055,1.972054907241786,7.1854267133727205
NCT00408993,1.994656086152359,7.349674938206279
NCT04311177,1.9959311622345146,7.359052310092415
NCT01318902,2.050158100757957,7.769129314447173
NCT01523587,2.0592319159442325,7.83994575978985
NCT01433419,2.095161112603412,8.126750186624008
NCT00005487,2.1074479269308366,8.227218008055702
NCT01206062,2.128246696417144,8.400125921713974
NCT00377585,2.1827633952044625,8.870785906906706
NCT00358813,2.191067712297587,8.94475844655016
NCT00289211,2.2051716046137657,9.071808198432144
NCT01540903,2.309771392377801,10.072121827980116
NCT05782231,2.310386484798668,10.07831901950594
NCT00062790,2.3542912994894,10.530663130186763
NCT00532298,2.3554583435855423,10.542960052550944
NCT02039947,2.3601867617418044,10.592929621691821
NCT01023308,2.3861736277068757,10.871814643308626
NCT00052910,2.389277700214769,10.905613974903037
NCT03464136,2.422593167510181,11.275059556076513
NCT01742234,2.458647099646352,11.688986803368632
NCT01452347,2.4728185729817227,11.85581628592165
NCT01158742,2.4780963773466995,11.918554378924526
NCT00140712,2.482672542988655,11.973220643517555
NCT00000620,2.5294489095263417,12.546589924929542
NCT00044460,2.5508954650180966,12.818577232353285
NCT01114880,2.5825847815483036,13.231294002543548
NCT02836496,2.6161756606223796,13.683293834971588
NCT00097695,2.6272809895893143,13.83609821539372
NCT01577680,2.6543074559794912,14.215138040780095
NCT00929331,2.7493805010733823,15.632944291562882
NCT00116844,2.8032390453107885,16.497998084124468
NCT00038506,2.8120193187133147,16.643492824979024
NCT03444870,2.8312584672372503,16.9667995560398
NCT02349802,2.871618374661753,17.66558461254512
NCT00265148,2.9419424065916493,18.95262428414267
NCT01322217,3.0028622442631403,20.143108989371584
NCT01154114,3.067753956382075,21.493572917670246
NCT01101568,3.1000574849449523,22.19922736612658
NCT00274053,3.1202259757422275,22.65149775388668
NCT00017953,3.1425142086553834,23.162027884591026
NCT00520936,3.146178486215391,23.2470556711795
NCT01499043,3.1665220379946315,23.72482665388851
NCT01117051,3.198830826153951,24.50386416547817
NCT00543855,3.2920257948777754,26.89729690828397
NCT00129259,3.3418008986558045,28.269992280886193
NCT00956436,3.3666282642693264,28.980647054602866
NCT00444509,3.3744658569721273,29.208678002038734
NCT01147926,3.4348503749089696,31.02676983494131
NCT00387088,3.4474699030068052,31.42079399906676
NCT00306943,3.468683939701908,32.09447637236197
NCT01736176,3.524107539213454,33.92348472257512
NCT00878644,3.597800873078068,36.517838713625444
NCT01328041,3.6803348446690123,39.65967167911718
NCT00307541,3.764356671826421,43.135946361995224
NCT00645905,3.799767840887834,44.69080791055182
NCT00256867,4.07227974557469,58.69060985121946
NCT01502423,4.269008722417862,71.45077295328078
NCT01433393,6.845905616565123,940.0241971344402
